TARGET,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_EMPLOYED,DAYS_BIRTH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,CNT_FAM_MEMBERS
0,168036.08467292573,280080.5320589011,15909.735011034034,-2381,-15147,0.09016949762849769,0.33114746358809577,0.3019130269473044,3
0,178289.88056546205,195822.97453953422,11906.170165989592,-6078,-11755,0.0810511530853878,0.5605340524585767,0.5323151447777883,3
1,198407.86632747317,438916.1625672815,18669.104201184997,-10732,-11869,0.05719079355050116,0.45106869397318916,0.006020425298665644,4
0,147540.52300541487,621412.2809923119,18007.325913303863,-2121,-21136,0.3337693490578346,0.1901939078088296,0.9539861134620733,4
1,255285.0052693502,331452.39514634217,13538.240189205735,-9490,-15569,0.35767960085317085,0.39118031486741034,0.8692891535267542,2
0,314878.2499841421,485076.369129815,40815.792625267495,-10278,-20314,0.6978703420702284,0.028896835426995948,0.6473162318855455,5
1,162849.56862436412,455411.6925862184,22549.012542442,-7418,-11431,0.32987972136375243,0.537384756228717,0.43913083695150357,3
1,238815.85851821656,209154.03725125006,23713.99658937267,-12950,-7520,0.14039580417774822,0.271060148085871,0.15530690846755135,3
1,180830.62756522823,303995.12707143486,16304.96586290463,-9656,-23623,0.9468756309901694,0.11235883461712504,0.5536393468138309,1
0,229238.98760308037,107618.3055444019,15378.644922038962,-3013,-23636,0.875476403985699,0.06585686395020329,0.23920797239059288,5
0,325262.3624962603,269258.66004575475,28204.466845741605,-5876,-20245,0.12422575540377634,0.7144489073433468,0.6380173624595816,2
1,240692.7634414479,206071.44463114138,6593.265819281913,-178,-22893,0.3627786999691487,0.24734051739873386,0.145586092272332,1
0,58126.83689522554,239567.10642365477,10857.084217677051,-3365,-24838,0.1680846509849716,0.658796976173205,0.7171192521316858,5
1,236319.65051575672,187515.7452929495,18021.531955139562,-9595,-7386,0.9591114274329677,0.8155085148840786,0.32290515818684107,5
0,298629.09946472076,256935.4787706649,30808.378445074493,-3500,-14516,0.35597759210456126,0.4999857492141657,0.5019817229066817,2
1,182272.30640015178,379834.9029397372,17003.86421624421,-2020,-11016,0.09811742691793435,0.13305265477622774,0.16182560780568067,3
1,279650.7844894266,282076.2134340007,23329.21245819357,-5538,-14810,0.7268439883298804,0.614547867548563,0.2562768280786166,5
0,144790.75670784432,50000.0,20221.829435104733,-3562,-11566,0.7117175161853958,0.07160751415110234,0.4502117603665531,4
0,81156.8672382181,188081.9152652271,30370.067303494467,-7450,-12650,0.24103445572369164,0.8171435317647585,0.4581812891417414,3
1,211293.5215066112,72090.09711626216,7322.21585429663,-1327,-22117,0.3214618509201238,0.7615402139262141,0.9997777897962373,3
0,59481.86234029487,336609.03389726515,25887.705629782216,-11436,-22293,0.41501889749172627,0.40208338825807055,0.33542145259557465,1
1,180818.31896851267,375497.60460812814,18408.80856205922,-8635,-16200,0.26770000177164766,0.26909525699829784,0.08437783259682663,5
0,302947.38101164025,338482.23327812477,27399.073551355264,-11192,-18322,0.2888877081762501,0.7095544537614668,0.5242186179358299,3
1,47218.96754029754,181889.3410050919,13445.743151197477,-13481,-9867,0.8015903920186569,0.5672098089357668,0.3218257382271008,1
1,97640.25632688816,337028.0893696824,20195.144558902706,-5761,-19489,0.7518506052266137,0.14509216242931466,0.8777766587891788,2
0,117437.4203870738,229482.86163466875,19179.94631269853,-13225,-19081,0.6926292119704864,0.7591870733363765,0.21029817489409708,3
1,194934.4112231232,129266.18253746213,11980.516229436698,-11608,-15478,0.6867735568448488,0.333975171894313,0.8556630813246628,5
0,170742.65714830326,411289.48795633955,9756.69589642429,-3553,-21531,0.5218819306638737,0.8938474925790577,0.6635772983295811,5
1,311930.910535687,422704.1630585658,15356.70910509486,-11385,-9548,0.350921277961059,0.8294683650414261,0.18798945948104306,2
0,276347.8663273358,442334.3221625259,21039.449031959997,-2051,-24803,0.7205449454774036,0.27581318010003686,0.4052471608665983,1
0,239621.83568548784,208747.7099951316,13944.702205564057,-14263,-9745,0.11636773753496898,0.255253738869175,0.49243252008004434,1
0,211650.42514751077,476904.34690396185,17359.41149577746,-8145,-13795,0.14107050520669207,0.3978895074150999,0.5217990570288087,3
0,231458.38215878617,225962.66230078985,4913.621164131433,-13993,-9018,0.12626520794575957,0.8044831674376302,0.39709491109176676,3
0,131041.41157493,398025.19823077694,17034.80063613016,-14107,-19712,0.7327180517503236,0.13065406315845896,0.5846278114950768,3
1,268576.828284529,223363.1007349987,28188.693173000054,-3136,-8795,0.5915408843637119,0.3160510411939831,0.716741315872853,2
0,111036.45965126391,266402.67543813435,25641.442607760666,-14000,-9454,0.45016037936884756,0.6591079439165239,0.5061838033415136,5
1,266830.15951217845,50000.0,19304.624503782852,-1617,-16780,0.47623134142880175,0.03349055631157771,0.6024331068946918,3
0,294891.4001695065,254713.01783746266,21949.221800113308,-6021,-19897,0.8275593271711471,0.055900154593489515,0.8595953309018478,5
0,216869.16816704697,313663.4950177541,13373.916835246742,-7762,-21453,0.1216797789663413,0.7621710976427073,0.4977518091982679,2
1,185902.95528304193,238492.55739542417,32995.509466331205,-1221,-22272,0.38324428034558056,0.5223428814620047,0.4162992254519644,2
1,232024.79266477388,563428.2102127708,36542.100052111244,-9185,-14504,0.7601662055006726,0.5576023259469378,0.247750890491384,3
0,20000.0,125630.08720120855,21318.58904564779,-9007,-7712,0.6578393705710703,0.2488639693971575,0.13136489755537695,4
0,224180.6574788369,215462.81443441112,40725.48668849194,-8851,-14818,0.4351467214778807,0.5317835491806736,0.2922570730351941,2
1,190931.68017281545,164269.10850212202,14558.541027717263,-5241,-7635,0.22434120963101267,0.5450056839714045,0.4061636445140633,3
1,195949.75095544072,215433.45315067933,9991.366079448377,-2292,-11397,0.9464412133049587,0.4137714024869583,0.7642576925211392,3
1,256522.6010318262,454711.9594411057,14323.009967247057,-6870,-12670,0.4079193628565091,0.9644232583531961,0.2174287884889754,4
0,194018.48627482177,521704.7691490445,18244.077879400073,-10785,-11951,0.8778350039035832,0.049264015116802895,0.7021460709565385,4
0,108783.45146790736,194881.10836215876,38496.53240962371,-1654,-8290,0.7778304800332757,0.41492804425674523,0.07903390067543448,2
1,188687.78633396977,191548.86859151948,17750.726980752326,-6016,-9555,0.8615300330102996,0.8574866533934934,0.1583912326320629,1
1,205404.43872646595,126430.70271091277,13122.75349756783,-2515,-22087,0.016921994238677573,0.20626977532466262,0.3263285513543682,2
0,209194.712926481,495942.8079778955,12812.329123380507,-8516,-14472,0.47739142797999323,0.9349974781080927,0.4698219635825849,1
0,212953.54938280545,468150.6610374454,29120.176896346242,-12010,-16714,0.25943382681763894,0.42549081966883984,0.1809284070040751,3
0,283149.52359348425,284102.730001682,27978.41398647229,-833,-9175,0.27402135522523396,0.15659897464382277,0.11203093868171887,3
1,113117.2357572682,90585.12055396798,16116.174509171116,-4837,-21326,0.2698403223244006,0.09309958761767967,0.5658254632674838,1
0,214056.036493188,104000.6151815622,4993.727071382757,-10384,-10241,0.38931367184596566,0.32706958222753924,0.4119879322274719,5
0,303194.3758894593,325594.41755768895,10971.251642325722,-2288,-16382,0.41070461615316833,0.9197239368084611,0.4158923294694048,4
0,61231.08024502438,382400.6877669748,33769.95069999634,-14864,-8220,0.6340402481482471,0.9390956122822158,0.307946689442649,3
1,214371.73446240427,50000.0,25510.463076395765,-1047,-10759,0.3003645523480759,0.5632644810315444,0.3712475339219875,1
0,153169.7198421565,251803.5134193176,20523.69100446644,-6321,-18791,0.2727771461258405,0.11819031588830187,0.18407459638331203,1
0,170343.1692421516,542744.3834336076,34950.665385208464,-6152,-9792,0.36060820265249927,0.45659246890645466,0.27058383566954836,5
0,127615.39974284623,267373.61900545715,35666.61018249213,-14800,-21627,0.6865144929354994,0.4177596922413165,0.5422729174299503,2
0,186435.94274396446,523445.7136185936,19712.48318430961,-12362,-24926,0.0001711756244947571,0.23106796746820601,0.5222918499207767,5
1,347300.44915415236,397356.91934335255,19859.425915746666,-4191,-15878,0.7469279572267308,0.07603233365166906,0.9059274147293807,4
0,98845.5711058229,137358.05987469634,15343.626543103386,-6627,-17989,0.3389687519924398,0.3815738075800147,0.8325399186736215,4
0,106431.1998016938,256099.3059972216,17723.173700118918,-13086,-22737,0.5762397732508459,0.3718551130205586,0.0071014291144749775,5
1,95845.23438691963,280695.86421829456,8109.400193599031,-5013,-7107,0.7615222922385597,0.7039796989159423,0.229763914573474,5
0,338193.46293024806,157123.26478597402,8076.908990527521,-3804,-24297,0.5108351676332793,0.394226453698334,0.8876951918392282,2
1,163012.82355829704,154519.79657835883,6218.729048752788,-10913,-14393,0.647151248530974,0.01313375644237258,0.3147532286992285,5
1,197948.87517218606,526015.288817784,28674.69605535556,-4660,-20302,0.9199407301330876,0.020018688329067835,0.47770564976503604,1
0,167777.36471150082,153395.90704605725,7508.782216699494,-405,-19669,0.029866272394770244,0.6875154685630349,0.674984926071048,4
1,124446.16972775268,461765.411461302,35599.69838964924,-7764,-21201,0.34952883617399033,0.6607857685223145,0.5433571460472769,2
0,181187.94827084517,234527.32824524754,14156.976870404758,-11561,-17999,0.9268541592993467,0.1603523844372664,0.004867970757393425,4
1,396659.4884589248,296154.1005175241,33898.79925426029,-571,-12988,0.8374298297042314,0.8662250572224071,0.2065634654577695,5
0,311365.6736779404,384276.6627357859,17079.565257076203,-1330,-19194,0.6168279813515756,0.6626227380676245,0.10043967341061433,3
1,131764.97457661823,210216.19906429818,7470.505832636183,-8148,-12011,0.22930295139803325,0.15405501902709196,0.1676452573516256,1
1,251805.92824493485,385185.64702418,30270.231184523756,-8623,-16944,0.33053303792794875,0.28761291456897486,0.14736869285085208,5
1,133478.17818668988,50000.0,31214.9250210658,-2492,-10867,0.8579563762666257,0.9736628342386353,0.6227788165949936,1
0,57890.58889230233,365956.10826219554,12751.591997863914,-14992,-17000,0.698271457281969,0.4077464197894193,0.40656463281848776,4
0,281560.87341317034,50000.0,17346.781867220394,-10316,-18420,0.2856502296610026,0.23677213060574154,0.06655128227044216,3
0,292807.42773148406,265972.9909952314,12753.632507512168,-6851,-15877,0.13224550180524286,0.5241303599137068,0.0822904257601288,3
0,283684.18008383195,428136.4477977737,19035.78644433825,-5190,-12642,0.7807703341042288,0.20555173285819928,0.9503564005012547,2
1,162410.78006243418,393344.2959087564,20862.633179526838,-5576,-16639,0.5762246797205511,0.7917168979269117,0.15476196998877811,3
0,186657.9412798411,105238.42815570885,17188.93552707657,-9442,-8690,0.963438189908024,0.7943022843731843,0.25384010509308663,1
1,259981.24429264985,124550.34058597247,5448.868836873176,-1960,-15710,0.4064911771303944,0.8008431847482852,0.5742949262141733,2
1,231319.6829878486,196699.19395160477,15352.965479279821,-5256,-19672,0.349026963756198,0.6172693739307745,0.1871058436700237,3
0,168509.00229623646,327932.37935372023,25628.150108432335,-6892,-24497,0.2907561429598794,0.6940448929928917,0.19752939244031298,4
0,70474.25439054683,50000.0,18328.80365923267,-920,-17935,0.4818801371926721,0.3214033308775329,0.07258765858552696,3
1,209110.015531361,298016.46362271626,17380.474979506354,-13589,-24021,0.32272964247161806,0.8788879414758693,0.9808211468183533,5
0,286320.7711388891,346714.4060700097,12553.787639753882,-4353,-24357,0.07319059978704145,0.1441617115860131,0.6060505308552039,2
0,104192.93687726744,257544.42286935245,15119.589046419067,-1098,-18320,0.3121290578928153,0.2544871352963467,0.5297439679133291,1
1,251100.75053407816,378798.1452079578,31271.58485265568,-5073,-19774,0.2188859333030625,0.9926869607245195,0.8886705775540708,2
1,226523.33561069542,333558.6237489306,10881.781945583138,-6520,-9072,0.8153849962785588,0.9603967140054663,0.5944251646584606,1
0,260011.86105858668,218751.86109016568,25766.584773481838,-9534,-11858,0.23559253312526796,0.5076206386418785,0.26308326412689,3
0,269758.0399775206,50000.0,20376.441767228196,-10928,-10766,0.45887157101893683,0.4991077346866628,0.47225830201360264,5
0,144442.78064597177,320011.96223562345,21958.485304971215,-6812,-15182,0.6727382423624793,0.11682037870423101,0.47757867794362596,3
1,70643.24798680432,157038.69521550334,14141.149751883058,-1518,-23018,0.14922687273244606,0.6596500001742565,0.3980795878848813,1
1,157318.43794536966,213248.6062707682,17185.781071616664,-8067,-9682,0.531282484435957,0.03103245754112427,0.7536304905727093,3
1,271130.18540216057,371868.6326944629,19954.23855862434,-13187,-16094,0.8471869516385989,0.31434645924479554,0.10968279697940209,4
1,156639.68771792232,512600.0075151527,15834.664283126429,-7746,-17277,0.5840807517660912,0.4183905508511526,0.15921477397363903,5
1,144476.53409138863,294290.98148369865,22651.456832292395,-13538,-14118,0.4823864389691985,0.8939852556151783,0.372196266773028,3
0,54291.97264602894,383109.7254668806,23659.51212898457,-959,-22054,0.8388788947055122,0.9684526631278706,0.07117300467915455,3
0,340211.8043640751,83328.0988270664,37381.652988959366,-6975,-16339,0.9472519273788725,0.9739980470021514,0.9873955414795771,3
1,266057.09131402476,336828.53714925516,22225.52023489897,-11792,-14097,0.8209853994034504,0.7988370063071755,0.4957944024148433,2
1,261591.67850198117,291014.10934842564,4702.058755849301,-5627,-12444,0.40840944860075457,0.28999713486818834,0.050106169345504936,1
1,277418.0309423579,484384.13709392725,29304.15264670944,-6934,-15997,0.6116930886692934,0.04535073615897667,0.6078961947026648,4
0,246136.66892347214,218931.2285956865,18369.03486691046,-7336,-7050,0.5266416950300847,0.42561766524371736,0.781104577410681,1
0,180453.6915856377,263754.3574256444,36095.40290349483,-6121,-7177,0.30330862268411773,0.29739626776931394,0.407716250279923,4
0,186898.87167022386,458822.1700699192,31767.395620042465,-1066,-23264,0.4353201289591915,0.6551900530222545,0.480532211830223,3
0,165794.85083263,286194.93114080257,15957.860930307468,-2160,-23509,0.8292667794441382,0.37105835708842294,0.7006000025545202,3
1,410779.2603532,133673.7928069097,25775.222270969403,-11058,-15721,0.30047984286702967,0.8907559569038905,0.23381778821050092,2
1,244472.9625039554,682744.9909935184,15248.358818016899,-11404,-10099,0.8895570571156132,0.37403300808513307,0.5976638869997256,5
0,162895.96469188522,138211.08549949,20021.52661131755,-147,-15778,0.9914293192081454,0.37799617487509607,0.6309453258756416,4
0,237239.74193330237,290294.98776757147,25407.87851483163,-5327,-21093,0.3067672957354898,0.7591187151344514,0.8046436641647865,1
1,119130.4865714946,352003.22340384196,28904.001648372083,-14710,-14878,0.12273805462617138,0.5900269081148013,0.8910716402791254,5
0,320360.5374871382,340142.6263546672,27161.64663108992,-7057,-8024,0.9571743488553465,0.2552884306693888,0.9408881423381407,1
1,147114.47233542879,271538.4443990402,20599.917055302623,-13222,-21995,0.17106515967605973,0.6766895624035284,0.12632639149709157,5
1,240086.83460979725,272285.9444210538,39867.39120064973,-14553,-16982,0.7714638089361773,0.5629937130930746,0.8162675803104066,3
0,285278.21037945076,264760.2200568067,17079.836747783287,-12215,-13510,0.039113478648201805,0.10405943260520334,0.6754307752723682,3
0,230781.48353639944,132609.9212112942,7142.394946405619,-11181,-17922,0.23556509847015417,0.4672638385551413,0.37072812999120397,3
1,207557.59934557107,622532.8821634094,8682.405638325403,-13807,-24202,0.2601553110299646,0.918704070980215,0.9228111729848605,3
1,200864.1667884812,267001.36234299344,31792.061840978742,-2468,-12947,0.29723503205329516,0.21179352389151906,0.8601170154532343,1
0,195484.71224903144,389539.64892346435,19386.776641225562,-8427,-11660,0.9193037603731687,0.41461722758874964,0.774358853783522,1
1,153864.1208857998,249802.0713477592,21272.459984432735,-6722,-13208,0.17530970920991185,0.2759497773061129,0.05748432415792526,4
1,164041.32561842367,246785.44914667748,15659.808960605305,-2020,-13064,0.17363896408860913,0.5369203034302688,0.1770068292225333,4
1,318367.2298920748,231683.45059955245,16378.38016560648,-2443,-13179,0.6916749367101237,0.9751129491617054,0.9183291856078198,2
0,191317.06938518747,67523.13180161241,13703.23311240564,-2689,-19053,0.9523171069997972,0.30985425509377496,0.9822364219526405,3
